step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
20,PAYMENT,1575.67,C7875919770,7404.99,5829.32,M7713671361,0.0,0.0,0,0
87,CASH_OUT,12997.02,C5930548874,21369.02,8372.0,C5497917494,17307.07,30304.09,0,0
36,CASH_IN,20348.11,C8308000726,39165.55,59513.66,C2709309505,36325.73,15977.62,0,0
70,CASH_OUT,2572.61,C9834573291,6220.33,3647.72,C8351005928,1499.72,4072.33,0,0
28,CASH_OUT,502.56,C7180852867,1238.96,736.4,C7099739883,48107.63,48610.19,0,0
19,PAYMENT,1452.89,C1670642640,4571.93,3119.04,M2737776054,0.0,0.0,0,0
48,CASH_OUT,14187.42,C2583951564,32759.81,18572.39,C2277917194,31108.76,45296.18,0,0
37,PAYMENT,9286.78,C2238124114,42538.8,33252.02,M5845467856,0.0,0.0,0,0
61,PAYMENT,2892.72,C1892994637,11784.72,8892.0,M7692685951,0.0,0.0,0,0
92,CASH_IN,17463.73,C6394570950,47071.91,64535.64,C5999400581,28933.56,11469.83,0,0
83,PAYMENT,583.52,C6902842342,2747.49,2163.97,M7550842481,0.0,0.0,0,0
8,CASH_IN,16687.18,C9395614565,25607.32,42294.5,C9927236627,68320.7,51633.52,0,0
6,PAYMENT,3568.42,C1268667548,14118.0,10549.58,M5149361677,0.0,0.0,0,0
99,PAYMENT,7015.96,C4068514280,13777.63,6761.67,M3871138819,0.0,0.0,0,0
96,CASH_IN,49504.17,C2050571152,9889.2,59393.37,C9898911548,37392.99,0.0,0,0
62,CASH_IN,3120.58,C4483716945,35312.78,38433.36,C2404115103,45220.27,42099.69,0,0
71,PAYMENT,1118.44,C3637185493,1349.09,230.65,M3724091803,0.0,0.0,0,0
71,TRANSFER,3264.89,C1065327741,4698.94,1434.05,C9441873461,23534.56,26799.45,0,0
18,CASH_IN,4373.32,C2431325060,22709.07,27082.39,C8531343889,6943.24,2569.92,0,0
25,CASH_OUT,2917.19,C2022178661,5983.53,3066.34,C3560884162,13921.49,16838.68,0,0
41,CASH_IN,2603.91,C6108190291,36799.25,39403.16,C3383833847,86834.89,84230.98,0,0
49,CASH_IN,1671.6,C2444129760,27878.49,29550.09,C8938992864,28157.02,26485.42,0,0
83,CASH_IN,5270.52,C1024394867,22244.22,27514.74,C7071282510,562.44,0.0,0,0
48,CASH_OUT,3731.2,C1983411672,6642.8,2911.6,C5801717188,40359.25,44090.45,0,0
63,PAYMENT,5779.31,C8631959061,23108.54,17329.23,M2388740216,0.0,0.0,0,0
19,DEBIT,398.93,C3030979063,958.43,559.5,C6248658085,1258.39,1657.32,0,0
1,PAYMENT,8959.5,C4442417103,22567.35,13607.85,M9368362138,0.0,0.0,0,0
83,TRANSFER,98054.24,C5891787286,228423.87,130369.63,C5291629407,14490.55,112544.79,0,0
45,PAYMENT,117.93,C8732715046,597.06,479.13,M1144259374,0.0,0.0,0,0
15,CASH_IN,38992.56,C4539259828,11853.33,50845.89,C1260902094,54395.88,15403.32,0,0
46,CASH_OUT,6854.43,C6457728511,8488.7,1634.27,C2716761627,30417.73,37272.16,0,0
4,PAYMENT,578.1,C9948383171,2935.22,2357.12,M9077842562,0.0,0.0,0,0
75,PAYMENT,223.55,C9178795618,1071.22,847.67,M5481706138,0.0,0.0,0,0
10,TRANSFER,876061.09,C5526194897,876061.09,0.0,C3438878501,0.0,0.0,1,1
1,CASH_OUT,10192.55,C4585747890,13202.28,3009.73,C1122829734,18848.77,29041.32,0,0
79,CASH_IN,1924.61,C6644506597,2420.2,4344.81,C5038815410,95117.92,93193.31,0,0
79,PAYMENT,5730.14,C1285873517,4181.21,0.0,M9814241140,0.0,0.0,0,0
21,CASH_OUT,15223.52,C8516120255,29589.47,14365.95,C7300816425,13716.85,28940.37,0,0
88,PAYMENT,1826.57,C8497096638,7559.15,5732.58,M6806972596,0.0,0.0,0,0
6,CASH_OUT,7663.69,C1984895481,11750.42,4086.73,C5950865516,40423.67,48087.36,0,0
62,TRANSFER,2832.93,C4909199720,6655.38,3822.45,C4501446994,30347.42,33180.35,0,0
56,PAYMENT,2549.45,C1657338801,1664.86,0.0,M5176425710,0.0,0.0,0,0
42,DEBIT,718.84,C9523046314,2543.98,1825.14,C2232774308,41261.78,41980.62,0,0
54,TRANSFER,30056.32,C9121443276,35641.12,5584.8,C6925270360,25366.14,55422.46,0,0
27,PAYMENT,1824.29,C2685747263,7040.84,5216.55,M4786519034,0.0,0.0,0,0
67,CASH_OUT,21868.65,C2452012874,41873.25,20004.6,C1883607687,24061.86,45930.51,0,0
49,CASH_OUT,4429.9,C3997157988,7310.66,2880.76,C5004012157,31975.74,36405.64,0,0
44,CASH_OUT,5548.21,C8748723748,7875.14,2326.93,C7103096508,15536.23,21084.44,0,0
38,DEBIT,321.86,C7152793984,2710.7,2388.84,C8591162558,394.66,716.52,0,0
93,PAYMENT,868.69,C5958382728,2547.68,1678.99,M2017369461,0.0,0.0,0,0
36,TRANSFER,7778.85,C3847257145,12112.61,4333.76,C7324519295,12588.61,20367.46,0,0
49,CASH_IN,42001.33,C7107048491,4226.52,46227.85,C6441153102,86532.73,44531.4,0,0
57,CASH_OUT,816.1,C9075824415,2032.76,1216.66,C6015093205,36314.5,37130.6,0,0
75,CASH_IN,35601.16,C6110646714,33626.24,69227.4,C8666074487,50977.83,15376.67,0,0
2,PAYMENT,4404.78,C4455774248,2679.16,0.0,M7895104570,0.0,0.0,0,0
15,CASH_IN,7243.95,C1273496565,27251.83,34495.78,C6463701540,20287.97,13044.02,0,0
62,CASH_OUT,4004.27,C2056125350,8928.01,4923.74,C3038822322,30848.14,34852.41,0,0
85,PAYMENT,2422.64,C2001837811,2817.84,395.2,M4885352385,0.0,0.0,0,0
80,PAYMENT,2646.42,C6416137182,11580.94,8934.52,M3544267042,0.0,0.0,0,0
42,CASH_IN,28414.57,C3558786413,38171.9,66586.47,C7894724809,75779.25,47364.68,0,0
7,TRANSFER,7463.23,C2849919422,16864.45,9401.22,C5061068756,17153.19,24616.42,0,0
24,CASH_IN,2927.55,C4493779154,40869.1,43796.65,C3409809884,72277.82,69350.27,0,0
89,PAYMENT,550.45,C4573048663,1590.31,1039.86,M4608057383,0.0,0.0,0,0
95,PAYMENT,2854.76,C7783054289,9333.73,6478.97,M6470603819,0.0,0.0,0,0
80,TRANSFER,6759.95,C4392427710,13908.44,7148.49,C3342308431,11449.55,18209.5,0,0
53,CASH_OUT,25636.15,C6926331478,43337.15,17701.0,C3831805767,10544.4,36180.55,0,0
85,TRANSFER,4375.44,C2745612162,10246.48,5871.04,C8260335257,8144.29,12519.73,0,0
39,CASH_IN,2826.18,C6794332245,42600.61,45426.79,C6343717378,25223.95,22397.77,0,0
65,CASH_OUT,636.32,C6197822777,936.31,299.99,C7483803294,5408.71,6045.03,0,0
45,PAYMENT,2515.43,C7522947259,3329.5,814.07,M4675238632,0.0,0.0,0,0
22,CASH_OUT,5624.47,C6646318770,10052.2,4427.73,C3365308444,5548.11,11172.58,0,0
64,CASH_OUT,3204.05,C6062703017,5871.83,2667.78,C8594891814,19998.39,23202.44,0,0
32,TRANSFER,43187.66,C6044554785,48352.67,5165.01,C9734107366,8909.08,52096.74,0,0
73,CASH_OUT,29971.76,C1706187909,73464.55,43492.79,C3983974823,31356.16,61327.92,0,0
6,CASH_OUT,22578.53,C5436717034,36073.84,13495.31,C1886403348,29098.16,51676.69,0,0
8,CASH_OUT,11220.8,C7499349987,24910.48,13689.68,C9837912162,36164.0,47384.8,0,0
18,CASH_OUT,253.14,C6241407769,475.91,222.77,C7839471017,47744.22,47997.36,0,0
34,TRANSFER,831419.89,C4305039535,831419.89,0.0,C5992520538,45706.97,877126.86,1,1
80,PAYMENT,5483.98,C6624770738,3268.86,0.0,M5221651741,0.0,0.0,0,0
33,TRANSFER,42582.86,C6822578972,109410.04,66827.18,C9468263573,34507.23,77090.09,0,0
30,PAYMENT,1547.85,C9451189238,6606.89,5059.04,M2801106162,0.0,0.0,0,0
7,PAYMENT,2289.55,C6142461658,4785.47,2495.92,M3318048292,0.0,0.0,0,0
61,PAYMENT,5471.66,C2873017629,22697.5,17225.84,M6928734351,0.0,0.0,0,0
95,TRANSFER,8119.48,C7420362316,9309.42,1189.94,C7921372902,1038.91,9158.39,0,0
32,PAYMENT,1639.06,C5366313227,7884.6,6245.54,M5628633809,0.0,0.0,0,0
64,TRANSFER,36074.18,C9096247405,93087.83,57013.65,C5449218946,47614.44,83688.62,0,0
87,CASH_OUT,38982.41,C8048628926,54173.33,15190.92,C7224732891,9102.71,48085.12,0,0
100,PAYMENT,1245.58,C3867495159,2368.47,1122.89,M9624334209,0.0,0.0,0,0
31,PAYMENT,2659.67,C8358720379,4215.12,1555.45,M8641839230,0.0,0.0,0,0
97,CASH_OUT,1090475.34,C3950810558,1090475.34,0.0,C7332397370,28342.53,1118817.87,1,0
96,PAYMENT,396.52,C4277883840,1628.16,1231.64,M3914201496,0.0,0.0,0,0
70,CASH_IN,7347.1,C2153553600,45697.6,53044.7,C1298918956,6407.59,0.0,0,0
49,PAYMENT,767.78,C4252586615,1352.12,584.34,M3890355346,0.0,0.0,0,0
71,CASH_IN,2195.1,C3136145040,34767.53,36962.63,C8935041965,92548.58,90353.48,0,0
49,TRANSFER,64235.25,C1964164911,149636.19,85400.94,C5072098082,31368.71,95603.96,0,0
61,PAYMENT,437.71,C4451468901,2245.59,1807.88,M9234055851,0.0,0.0,0,0
11,CASH_IN,43946.81,C6466597005,11179.7,55126.51,C2878930355,45387.24,1440.43,0,0
33,CASH_OUT,10970.41,C9627812595,20406.92,9436.51,C5731678597,5767.53,16737.94,0,0
25,CASH_OUT,10470.12,C4337289968,14913.86,4443.74,C1957197074,19768.78,30238.9,0,0
96,PAYMENT,745.67,C9063135336,740.32,0.0,M1207399646,0.0,0.0,0,0
3,TRANSFER,19819.48,C3191123153,31816.94,11997.46,C3730889912,10276.01,30095.49,0,0
32,CASH_IN,6471.75,C4158288069,9941.56,16413.31,C1936405219,93058.41,86586.66,0,0
41,CASH_OUT,17418.13,C9381067232,40531.56,23113.43,C1661338403,28138.87,45557.0,0,0
76,CASH_OUT,16980.36,C8494529913,24687.26,7706.9,C7031575422,23041.71,40022.07,0,0
96,PAYMENT,4551.57,C3979360096,2743.82,0.0,M5848100876,0.0,0.0,0,0
14,TRANSFER,49019.81,C1495354059,55066.27,6046.46,C1011031667,2394.48,51414.29,0,0
98,DEBIT,6593.07,C7623028749,49258.85,42665.78,C2599308626,3816.11,10409.18,0,0
7,PAYMENT,5075.99,C7586651399,10241.31,5165.32,M8240329215,0.0,0.0,0,0
20,DEBIT,3574.14,C5371414482,29242.7,25668.56,C6269576833,20832.26,24406.4,0,0
99,CASH_IN,21203.79,C6278004334,34478.06,55681.85,C9551182160,17437.56,0.0,0,0
19,CASH_OUT,10561.95,C8692093385,25485.09,14923.14,C3033679182,32535.8,43097.75,0,0
45,PAYMENT,7514.97,C2013169880,29257.15,21742.18,M8084008109,0.0,0.0,0,0
73,TRANSFER,1490846.98,C9574834798,1490846.98,0.0,C7903070360,0.0,0.0,1,0
83,DEBIT,13621.56,C5806278981,105563.08,91941.52,C4879351984,46488.15,60109.71,0,0
25,CASH_OUT,4412.6,C2975725720,9884.03,5471.43,C2290960691,13113.22,17525.82,0,0
96,CASH_OUT,32857.69,C8373968576,67122.07,34264.38,C3115310790,47662.21,80519.9,0,0
40,CASH_OUT,7875.86,C7066013758,16656.0,8780.14,C2867171790,49384.65,57260.51,0,0
99,CASH_OUT,10379.51,C7588884205,21134.04,10754.53,C7829150275,47952.24,58331.75,0,0
4,CASH_OUT,29320.06,C9045675093,53096.58,23776.52,C9027952095,25048.25,54368.31,0,0
98,CASH_IN,12041.14,C1085739500,20157.88,32199.02,C9899724609,87907.42,75866.28,0,0
94,CASH_OUT,59332.55,C8638635827,130774.81,71442.26,C9409272547,33623.77,92956.32,0,0
67,PAYMENT,5792.23,C9214650533,4982.08,0.0,M3936540593,0.0,0.0,0,0
92,PAYMENT,713.21,C8642029681,1908.84,1195.63,M1779199382,0.0,0.0,0,0
94,DEBIT,1649.58,C7767279517,10749.0,9099.42,C8563001177,32460.02,34109.6,0,0
84,PAYMENT,4325.39,C7440874492,4539.57,214.18,M6159936955,0.0,0.0,0,0
86,CASH_OUT,11431.32,C5751545594,17124.73,5693.41,C4399215620,43581.93,55013.25,0,0
65,PAYMENT,1496.99,C1050096163,5440.5,3943.51,M2281808981,0.0,0.0,0,0
53,CASH_IN,13306.43,C3584112188,6691.95,19998.38,C8857239930,6224.45,0.0,0,0
26,CASH_OUT,26957.37,C3345374392,43510.53,16553.16,C8544405229,25258.73,52216.1,0,0
33,CASH_OUT,16706.3,C1500273103,38082.32,21376.02,C9131540912,29113.29,45819.59,0,0
27,PAYMENT,1821.85,C9724991864,4307.56,2485.71,M4689389259,0.0,0.0,0,0
50,CASH_OUT,54268.26,C5337260151,65191.84,10923.58,C2885213928,24875.92,79144.18,0,0
87,PAYMENT,12028.89,C5083402948,19257.09,7228.2,M7048270257,0.0,0.0,0,0
70,TRANSFER,51067.82,C4148949861,110970.01,59902.19,C5904526535,20591.1,71658.92,0,0
19,CASH_OUT,12368.61,C8709031793,28773.71,16405.1,C3940099297,28708.57,41077.18,0,0
80,CASH_OUT,15501.48,C8967117616,30324.45,14822.97,C5066537853,38061.28,53562.76,0,0
1,TRANSFER,21447.14,C9479882925,52417.74,30970.6,C2592798880,16352.77,37799.91,0,0
75,PAYMENT,5451.28,C4046976391,8658.46,3207.18,M3737286176,0.0,0.0,0,0
14,CASH_IN,4566.66,C3280744719,33923.28,38489.94,C4347536132,51082.35,46515.69,0,0
5,PAYMENT,5253.2,C2300109861,18302.25,13049.05,M6521543769,0.0,0.0,0,0
82,DEBIT,331.47,C5300831224,2845.81,2514.34,C6024873350,40531.33,40862.8,0,0
53,PAYMENT,2500.49,C4754157976,9189.12,6688.63,M7363289811,0.0,0.0,0,0
96,TRANSFER,20293.36,C2231683697,32711.32,12417.96,C3619659910,22049.22,42342.58,0,0
23,PAYMENT,10793.71,C4822660329,35095.02,24301.31,M7151906314,0.0,0.0,0,0
3,PAYMENT,4982.96,C6689867770,9707.82,4724.86,M2714323111,0.0,0.0,0,0
53,PAYMENT,4526.02,C2614266485,9731.93,5205.91,M2468108125,0.0,0.0,0,0
22,TRANSFER,63197.59,C8702414544,183604.18,120406.59,C7309919873,5886.09,69083.68,0,0
85,TRANSFER,25064.5,C8584941306,39698.45,14633.95,C9232112423,15221.67,40286.17,0,0
58,CASH_IN,42590.34,C4885050978,37129.63,79719.97,C9360169464,51960.83,9370.49,0,0
2,PAYMENT,697.28,C5988422089,841.76,144.48,M8314779486,0.0,0.0,0,0
14,PAYMENT,1247.88,C9457055862,5696.44,4448.56,M1352716132,0.0,0.0,0,0
57,PAYMENT,2639.98,C1189282613,7515.88,4875.9,M5843351966,0.0,0.0,0,0
95,TRANSFER,21788.97,C5335005127,50999.75,29210.78,C6255450588,31811.08,53600.05,0,0
18,PAYMENT,4604.63,C2139743943,15535.85,10931.22,M3591562744,0.0,0.0,0,0
38,PAYMENT,881.16,C8554183999,4240.56,3359.4,M6131554907,0.0,0.0,0,0
67,CASH_OUT,21704.22,C3417792491,26241.69,4537.47,C7165226720,47029.29,68733.51,0,0
70,TRANSFER,37395.19,C2663042309,104989.73,67594.54,C5354115970,42690.62,80085.81,0,0
96,CASH_OUT,12334.64,C5157483052,13737.01,1402.37,C9599949175,15290.24,27624.88,0,0
88,CASH_OUT,21480.7,C1703048747,31242.3,9761.6,C4250099176,43058.1,64538.8,0,0
69,TRANSFER,5576.27,C4788337705,15525.77,9949.5,C9897179397,29157.48,34733.75,0,0
74,CASH_IN,83622.71,C8998339976,32614.12,116236.83,C6341723856,83767.06,144.35,0,0
19,CASH_IN,11023.1,C8804265085,40065.7,51088.8,C8474837053,9519.82,0.0,0,0
53,TRANSFER,59640.59,C8675530503,85879.66,26239.07,C7877497739,41863.39,101503.98,0,0
39,CASH_IN,24065.5,C2990278050,28506.49,52571.99,C7002603088,42266.5,18201.0,0,0
55,PAYMENT,1700.06,C9518636096,2542.99,842.93,M7411943864,0.0,0.0,0,0
78,CASH_IN,46125.82,C6107017731,40716.71,86842.53,C6566869988,37953.14,0.0,0,0
70,PAYMENT,1010.57,C9132375122,4289.58,3279.01,M9593648832,0.0,0.0,0,0
97,PAYMENT,5109.16,C6344025889,8869.05,3759.89,M2636084468,0.0,0.0,0,0
93,CASH_IN,15130.0,C8834347599,6164.0,21294.0,C7536759046,39172.08,24042.08,0,0
15,CASH_OUT,7012.75,C4330187434,13992.1,6979.35,C8701349340,1048.41,8061.16,0,0
66,PAYMENT,1458.33,C7354397094,7391.35,5933.02,M3546395964,0.0,0.0,0,0
71,DEBIT,486.38,C7398599691,1843.39,1357.01,C5890167689,1373.46,1859.84,0,0
99,PAYMENT,10382.67,C6091061721,37164.49,26781.82,M6416966665,0.0,0.0,0,0
93,CASH_OUT,2271.19,C2074414208,5293.15,3021.96,C1157721398,2231.9,4503.09,0,0
5,CASH_OUT,952.68,C2678448660,2162.23,1209.55,C2482131554,40181.37,41134.05,0,0
33,PAYMENT,5905.77,C4935929601,21334.23,15428.46,M4288494634,0.0,0.0,0,0
46,CASH_OUT,6580.11,C8682124048,12516.59,5936.48,C3762981156,44741.05,51321.16,0,0
86,TRANSFER,16320.65,C4809988610,48512.23,32191.58,C9379047696,1628.73,17949.38,0,0
17,TRANSFER,15437.29,C7898112886,23022.11,7584.82,C7446322925,9984.24,25421.53,0,0
49,PAYMENT,134.82,C3762427346,405.16,270.34,M8547136016,0.0,0.0,0,0
11,CASH_OUT,2031.64,C3742391528,3295.88,1264.24,C7431261185,47466.77,49498.41,0,0
23,CASH_OUT,796858.75,C9363333385,796858.75,0.0,C6039375928,9331.3,806190.05,1,0
67,PAYMENT,3239.7,C9493246702,7198.42,3958.72,M4489312388,0.0,0.0,0,0
32,CASH_OUT,6499.26,C2635231601,11471.39,4972.13,C5891280823,3163.36,9662.62,0,0
73,PAYMENT,1753.18,C4366625356,3820.02,2066.84,M3509582956,0.0,0.0,0,0
62,TRANSFER,7595.95,C4247111814,12958.97,5363.02,C8967632763,11031.18,18627.13,0,0
95,TRANSFER,2831.48,C3799620568,7951.76,5120.28,C5560712830,17237.55,20069.03,0,0
16,CASH_OUT,35418.91,C6039514509,63821.2,28402.29,C2537846579,20185.8,55604.71,0,0
97,TRANSFER,9178.85,C7425366304,27134.48,17955.63,C6506432094,41014.65,50193.5,0,0
97,PAYMENT,1699.01,C3010288629,8296.68,6597.67,M6801217171,0.0,0.0,0,0
73,CASH_OUT,1540.17,C9578334477,2903.3,1363.13,C4475875335,17012.32,18552.49,0,0
41,CASH_IN,41290.32,C1129333114,48403.26,89693.58,C7613607851,68798.21,27507.89,0,0
32,TRANSFER,10018.59,C1647516160,20070.12,10051.53,C5820800766,21192.39,31210.98,0,0
4,PAYMENT,8125.53,C9168254105,13446.72,5321.19,M7942874286,0.0,0.0,0,0
26,PAYMENT,3324.4,C5346612707,4363.56,1039.16,M3079693930,0.0,0.0,0,0
79,CASH_OUT,4032.13,C5485338901,8916.49,4884.36,C5671448778,6068.16,10100.29,0,0
23,CASH_OUT,30830.36,C2244980889,72323.07,41492.71,C9191922638,25017.92,55848.28,0,0
78,PAYMENT,469.99,C3194842724,2353.02,1883.03,M8262676957,0.0,0.0,0,0
39,CASH_IN,12348.15,C7579427272,17982.91,30331.06,C2059195303,61755.96,49407.81,0,0
93,CASH_IN,11213.34,C5015069624,41643.25,52856.59,C4526388530,22229.57,11016.23,0,0
85,CASH_OUT,35661.76,C4430319690,88019.35,52357.59,C4388111272,38889.2,74550.96,0,0
66,CASH_IN,1358.41,C9133354453,9364.53,10722.94,C5879941685,52342.91,50984.5,0,0
3,TRANSFER,51635.08,C8434813669,101174.96,49539.88,C2816512961,49428.93,101064.01,0,0
73,TRANSFER,55890.43,C2711718961,75815.3,19924.87,C9021953114,11203.89,67094.32,0,0
97,CASH_IN,38784.11,C8271280427,11161.85,49945.96,C3460591932,17807.01,0.0,0,0
100,CASH_OUT,80348.49,C3493060337,145039.95,64691.46,C3854341186,34619.0,114967.49,0,0
99,PAYMENT,2272.97,C6924587559,2985.49,712.52,M4299537086,0.0,0.0,0,0
12,PAYMENT,14745.28,C5546059989,66352.69,51607.41,M2264473133,0.0,0.0,0,0
33,PAYMENT,211.21,C3655479832,1153.49,942.28,M8671495000,0.0,0.0,0,0
41,PAYMENT,29.92,C7606873961,243.38,213.46,M1266928204,0.0,0.0,0,0
93,CASH_IN,32791.83,C2060973449,40497.92,73289.75,C2449001997,37812.36,5020.53,0,0
56,CASH_OUT,26104.21,C5391495878,43004.29,16900.08,C3040880495,29513.28,55617.49,0,0
99,PAYMENT,870.37,C1626674261,4129.56,3259.19,M8381865861,0.0,0.0,0,0
63,CASH_OUT,13273.64,C1439866933,30549.35,17275.71,C5616535642,30879.08,44152.72,0,0
81,CASH_OUT,3944.17,C2520721124,5630.9,1686.73,C4832910396,39214.69,43158.86,0,0
95,TRANSFER,21664.33,C9528742737,55055.5,33391.17,C3677116516,23751.41,45415.74,0,0
61,CASH_IN,33245.37,C8294842794,30136.4,63381.77,C5830612872,61773.89,28528.52,0,0
47,PAYMENT,3624.29,C7455886552,7171.89,3547.6,M9844900187,0.0,0.0,0,0
35,CASH_OUT,8118.38,C9354700895,18244.85,10126.47,C1561912885,16507.88,24626.26,0,0
56,PAYMENT,199.92,C6098496804,278.58,78.66,M8153319884,0.0,0.0,0,0
80,CASH_OUT,30114.43,C8115558764,51852.28,21737.85,C6252962037,39828.3,69942.73,0,0
85,PAYMENT,435.11,C1134859601,997.64,562.53,M4431989233,0.0,0.0,0,0
53,CASH_OUT,12332.55,C7907686572,16625.29,4292.74,C3597465769,23781.58,36114.13,0,0
60,CASH_OUT,64412.43,C9762690551,125603.52,61191.09,C6707439753,17313.22,81725.65,0,0
53,TRANSFER,7231.01,C4970974061,12215.56,4984.55,C4369158093,20073.72,27304.73,0,0
17,CASH_OUT,39199.5,C2640092693,65240.68,26041.18,C9296406758,42822.91,82022.41,0,0
14,PAYMENT,8643.17,C4863423833,34501.08,25857.91,M7116709979,0.0,0.0,0,0
100,CASH_OUT,836.2,C1638424264,1080.97,244.77,C4334108335,15025.6,15861.8,0,0
80,DEBIT,1935.0,C8067816229,4668.39,2733.39,C8224238555,43834.54,45769.54,0,0
63,PAYMENT,7590.35,C8205115071,28482.02,20891.67,M7239283525,0.0,0.0,0,0
80,TRANSFER,55319.39,C1168959777,61175.96,5856.57,C5549361023,40216.07,95535.46,0,0
77,CASH_IN,10030.92,C7160394051,38068.9,48099.82,C6538217006,25150.86,15119.94,0,0
49,TRANSFER,4706.16,C5871936088,11987.57,7281.41,C4757842933,15515.9,20222.06,0,0
9,PAYMENT,2583.36,C8376562111,6925.77,4342.41,M2782062319,0.0,0.0,0,0
14,CASH_OUT,6547.24,C5430323410,9303.24,2756.0,C2588598478,35213.13,41760.37,0,0
26,TRANSFER,18464.13,C8202053256,42267.26,23803.13,C5837868670,48214.77,66678.9,0,0
30,CASH_IN,10241.67,C5468751869,30122.65,40364.32,C8028645054,37423.85,27182.18,0,0
56,CASH_OUT,13167.53,C1673166402,24477.38,11309.85,C7902760348,23073.57,36241.1,0,0
14,PAYMENT,4195.18,C7316552203,12898.71,8703.53,M9372389769,0.0,0.0,0,0
88,PAYMENT,52.31,C5340893880,302.76,250.45,M5642300493,0.0,0.0,0,0
48,CASH_OUT,158.35,C2090671899,381.59,223.24,C6943330796,31001.96,31160.31,0,0
74,PAYMENT,1291.34,C6124161400,3363.44,2072.1,M2043407380,0.0,0.0,0,0
88,CASH_IN,18708.72,C6965987038,2212.22,20920.94,C7779407221,92197.4,73488.68,0,0
2,PAYMENT,8498.03,C8417641768,18299.98,9801.95,M9326102962,0.0,0.0,0,0
1,TRANSFER,10394.49,C1768672336,21317.85,10923.36,C8580189048,41776.05,52170.54,0,0
35,PAYMENT,143.73,C5864946873,411.6,267.87,M2369841309,0.0,0.0,0,0
97,PAYMENT,1411.28,C7311870141,2742.78,1331.5,M6827760005,0.0,0.0,0,0
91,PAYMENT,4328.66,C2951208488,6993.01,2664.35,M9377533523,0.0,0.0,0,0
49,PAYMENT,2057.66,C7112200364,8709.21,6651.55,M2354400432,0.0,0.0,0,0
62,PAYMENT,100.93,C1356671046,475.19,374.26,M7308272564,0.0,0.0,0,0
85,CASH_OUT,80802.9,C9736414061,141466.85,60663.95,C5858536619,15007.64,95810.54,0,0
16,PAYMENT,8064.93,C4922360554,23327.12,15262.19,M8811187678,0.0,0.0,0,0
83,CASH_OUT,26237.66,C2921509860,43353.91,17116.25,C9142794119,7170.33,33407.99,0,0
77,PAYMENT,2865.56,C7232189295,12785.87,9920.31,M2612511028,0.0,0.0,0,0
97,CASH_OUT,10961.48,C6529999150,15157.85,4196.37,C1261453368,14309.89,25271.37,0,0
34,TRANSFER,42770.42,C6870756700,56290.8,13520.38,C6299637806,49493.94,92264.36,0,0
51,PAYMENT,126.61,C3119205817,524.99,398.38,M5539859450,0.0,0.0,0,0
6,PAYMENT,873.58,C6859164627,2961.57,2087.99,M6195148443,0.0,0.0,0,0
46,PAYMENT,3377.13,C8120519877,7383.15,4006.02,M9847109898,0.0,0.0,0,0
62,PAYMENT,405.16,C6399442156,2015.78,1610.62,M5603012697,0.0,0.0,0,0
75,CASH_OUT,2317.58,C1705444569,4144.5,1826.92,C3184423282,24442.91,26760.49,0,0
2,TRANSFER,10437.31,C1819539473,28434.55,17997.24,C8057930445,30402.73,40840.04,0,0
57,CASH_IN,15154.84,C8847808076,13094.52,28249.36,C7962980340,80861.75,65706.91,0,0
48,PAYMENT,887.52,C3959030858,863.93,0.0,M8360968083,0.0,0.0,0,0
10,PAYMENT,7750.76,C6950018448,31773.03,24022.27,M8825971921,0.0,0.0,0,0
38,CASH_IN,23766.95,C8793810968,42371.43,66138.38,C4996454615,66792.41,43025.46,0,0
69,CASH_OUT,31112.08,C2668422897,77405.41,46293.33,C4226228116,16690.08,47802.16,0,0
20,CASH_IN,991.89,C5550038952,7309.95,8301.84,C5130893810,31954.47,30962.58,0,0
45,CASH_OUT,34099.92,C5712697636,82872.62,48772.7,C1964499135,16809.43,50909.35,0,0
27,CASH_OUT,1164.63,C8420275936,1336.71,172.08,C8571543293,6172.43,7337.06,0,0
26,CASH_OUT,8005.5,C6762074576,16945.24,8939.74,C7815270548,46164.85,54170.35,0,0
59,PAYMENT,251.46,C9476217306,1188.8,937.34,M1649518377,0.0,0.0,0,0
79,CASH_IN,15900.5,C8978465969,12351.64,28252.14,C3882624391,41890.8,25990.3,0,0
89,PAYMENT,7702.5,C7266703729,33727.61,26025.11,M5780027794,0.0,0.0,0,0
7,PAYMENT,1370.09,C6865168092,1865.64,495.55,M3659157927,0.0,0.0,0,0
15,TRANSFER,4361.62,C4451612191,7576.75,3215.13,C5614299531,22727.86,27089.48,0,0
78,CASH_OUT,13614.7,C8221205760,28885.05,15270.35,C2220837741,15432.66,29047.36,0,0
51,TRANSFER,15773.82,C1113751759,45176.97,29403.15,C2999190524,17991.55,33765.37,0,0
84,PAYMENT,5500.79,C6487538644,13508.86,8008.07,M2056696685,0.0,0.0,0,0
64,CASH_OUT,30852.52,C6337436030,61465.2,30612.68,C3686925552,18815.3,49667.82,0,0
88,CASH_OUT,22767.85,C4036993514,31822.82,9054.97,C2481913510,24187.33,46955.18,0,0
100,PAYMENT,645.57,C8654758021,2825.77,2180.2,M7617479767,0.0,0.0,0,0
74,TRANSFER,6173.7,C9212125320,14054.48,7880.78,C3518054233,35931.55,42105.25,0,0
